Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword,,,
,24,コンタクトレンズとカラコンの違い,,collect,イカした鼈甲眼鏡を見かけたけれどフレームだけで50万円くらいしたり。それだけあったら私はカラーコンタクトを買いますわ。度ありのカラコンもあるらしくネットで調べたけどこれなら一発でモデル気分だね。いきなりブルーやグリーンのカラコンを入れる勇気はないから無難なとこでブラウンカラーのカラコンが欲しいかな？コンタクトレンズってソフトとハードがあるけれどソフトタイプのコンタクトレンズって目に異常があっても気が付きにくいみたい。私が普段使っているカラコンはワンデーの使い捨て方式だからコンタクト自体が汚れたり傷ついたりって心配がないのがいいね。なんにせよコンタクトを使っている以上定期的に眼科で検査してもらうにこしたことないけどね。目にゴミが入ると誰でも反射的に目をつぶるし空手の必殺技には目つぶしがあります。それくらい眼球ってデリケートな器官。その眼球に直接レンズをかぶせるという荒業を誰が実行したのか。コンタクトレンズの原型を作った人は調べれば出てきますが最初に目に入れた人って分からないんですよね。その勇気ある人のおかげで今こうしてコンタクトを使えるのだからその人には感謝したいです。皮膚呼吸ってありますけれどコンタクトレンズも酸素を通しているそうですね。ハードタイプとソフトタイプとで酸素の通りやすさが違うんだとか。しかし目に酸素が送られないと何か不都合でもあるのかな？人間は皮膚呼吸ができなくても死なないしちょっと疑問です。でもコンタクトレンズのことを調べると必ず酸素の通り具合の話が出てくるので眼球にとって酸素が送られてくるのは大切なことなんでしょうね。誰だって初めてコンタクトレンズを装用するときは躊躇するものらしいです。私の母の場合は眼科の先生から勢いが大事だと言われ言葉通り勢いに任せて付けたら上手くいったんだとか。眼科医の方も早すぎだろと驚いていたみたいですけど男性よりも女性の方が恐がらずにコンタクトをつけられるのだとか。そういえばカラーコンタクトも女性が多く使用してるイメージありますしね。カラーコンタクトレンズを入れている人を最近よく見かけるのですが雑誌で紹介されたりすると人気が出るものなんですかね？主に女性をターゲットにしているカラーコンタクトですが芸能人やモデルでは男性が付けている場合もあるんだとか。比較写真でカラコンをつけた男性を見ましたがグレーやブルー系のカラーは印象が変わりやすいね。気分転換にオシャレして海まで行ってきました。青い空青い海そしてなにやら青い人たち。よく見てみればそこらじゅう青いものだらけ！そういえば青いカラコンをしてたんだっけ。ということになるのかと期待してカラーコンタクトを買ってみたのですがブルーカラーのカラコンを装用したからと言って見える景色が青く染まるということもないようですね。これは安心！どんなにコンタクトレンズの生活に慣れていたとしてもメガネは常に持っていないとダメですよね。それほど視力が低くない人なら裸眼でもよいのですがコンタクトレンズオンリーだといざというときに困る。滅多にないけれどうっかり衝撃でコンタクトが外れてしまったり無くしたり。一泊の旅行でコンタクトを無くした時はメガネを持ってきておらず父親に迎えに来てもらいましたよ。オシャレなメガネをしている人を見つけると私もああいうのが欲しいなぁと思っちゃいます。でもファッション性の高いメガネって値段を見るとびっくりするようなものが多くって。結局私はカラーコンタクトレンズを使うところに落ち着きました。カラコンだったら数千円程度だしワンデータイプのカラーコンタクトならもっと手軽に始められますしね。イメチェンのために変わったデザインの服を買ったりメガネを買い換えたりしてみました。効果の大きかったものではカラーコンタクトがあるかな？使い捨てのものが個人的にはオススメでいきなりカラコンは抵抗あるという人にはブラウンなどの茶系統がオススメ。カラコンで瞳に深みを持たせるだけで全体の印象ががらりと変わるのが実感できるはず。,1,,韓国カラコンの通販はこちら,http://www.girlscolor.com/,1,0,,,
,5,専門学校に行こう,,,ピカピカに磨いた歯でもテスターを使うと歯垢が残っているんですね。歯科技工士の資格を持っている彼女からは抜き打ちで歯磨きチェックをされるのですが磨き方が雑だとすごい怒られますね。でもいくら丁寧に歯を磨いても隙間までは磨けないし毎日歯間ブラシやるのも大変なんだよな。そういうものぐさなこと言うと歯科技工士の彼女が露骨に不機嫌な顔になるので心の中でしか言いませんけども。2000年に入った辺りかな？パソコンのインターネットが本格的に使われ始めた辺りで僕の家にもパソコンがやって来た。学校ではタイピングの速さ勝負がブームになっていてITの専門学校に行った奴はものすごい早さだった。かっこいいなぁと思い僕も情報処理の学校を資料だけ貰ったがプログラミングとか難しそうでしたね。ゲームデザイナーやプログラマーって男の子なら小中高と憧れの対象。スポーツ選手になりたいかゲームを作る人になりたいかで二分されていた気がする。ゲームを作るには的な本をざっと目を通してみたがプログラミングの本だったようでちんぷんかんぷん。情報処理の学校で勉強している人は毎日あんなのやってるのかと思うと目まいがしますわ。ソフトウェアを作りたくて情報処理の専門学校に行った友達は卒業後はシステムエンジニアとかインテグレーターになったらしい。横文字の仕事ってうらやましいわ～。本人はITの専門学校でウェブデザイナーを目指したほうが良かったというがシステムエンジニアなんてかっこよさげな仕事に何の不満があるのかしら？よく外に出ていたおじいさんも体が動かなくなるとめっきりでなくなってしまった。こうなるとボケが始まってきてその進行も早くなるそうだ。ウチの爺さんはボケてきたかな？と思った矢先に死んでしまったので何とも言えないが動かなくなるとボケはじめるのが真実なら作業療法士ってこの先必要だよね。自分でできることは極力自分でやりたいと思うのは老人も同じだし。バイクを長持ちさせるには定期的にエンジンをかけるのが大切。老人も多少体が痛くても動かしたほうが良いそうですね。作業療法士の姉から聞きましたがボケないお年寄りってのは毎日散歩したり畑仕事で現役バリバリで働いているとか。思えば大学生の時引きこもっていたら簡単な足し算引き算もできなくなって焦りましたわ。どうしてお年寄りって体が痛かったり動かなかったりするのに外に出たがるんだろう？自分だったら雨が降っていたら絶対外になんて出ないし仕事とか理由がない限りは買い物にも行かない。作業療法士の妹に言わせれば多分アニキは年取ってすぐにボケるよとのこと。動かないだけで脳がバカになるとか恐いことも言っていたがそんな脅しに屈する俺じゃあないぜ！喋るのと話を聞くのが上手い人ってどこに行っても重宝されますよね。大抵しゃべるのはすごい勢いだけど話を聞かないとか話は聞いてるんだけど全然しゃべらないとか偏っている。言語聴覚士の仕事ではそういう能力ではなくハード面として口と耳が不自由な人を助ける仕事らしい。コミュニケーション能力もまずは口と耳が健康じゃないとね。僕の小学校には聞こえと言葉の教室というちょっと変わったところがありました。全く利用したこともないし部外者が近寄ることは許されない聖域でしたね。今改めて思い返すとあそこには言語聴覚士の方がいたのだろうと思いますね。吃音などの言語発達障害の友人が通っていたし一度くらい中に入ってみたかったわ。歳をとると難聴になって耳がよく聞こえなくなりますよね。だからうちの婆さんの部屋ってテレビの音がものすごいんですよ。これは近所迷惑だろうと注意しているのですが当人はお構いなし。言語聴覚士か耳鼻科に相談しに行けばいいのに病院と医者が嫌いだから死ぬまであの大音量のテレビに付き合わされると想像したら何だか憂鬱。,1,,名古屋市西区の歯科,http://www.nozomi-dental.jp/,1,0,,,
,2,出会いを求めて,,bar,待っていては素敵な出会いなんてありえないこれが僕の人生の中で得た一つの答え。運命の人との出会いをもとめるべく大阪で評判の高いデリヘルやホテヘルをよく利用しています。もう何年も利用しているデリヘルでは僕はかなりの常連。エースとか呼ばれていますがどういう意味なのかな？恋愛では結婚を前提に考えているのでキャバクラの女の子を見る目も真剣ですよ！すごい女の子がいると会社の上司オススメのホテヘルを利用してみました。名前だけ上司から聞いていたので写真も見ないでホテヘルに電話。僕くらいデリヘルだとかホテヘルといった風俗を使い込んでいると写真なんて見ないんですよ。やってきてからのお楽しみというやつ？しばらくしてそのホテヘル嬢が現れたのですが噂通りのすごいホテヘル嬢でした！朝まで真剣勝負の連続で次の日は会社を休むことになったほどです。まさかあそこで赤甲羅を使われるとはなぁ。中学生の妹がイタズラで大阪のデリヘルに電話したことがある。鼻声でオッサンぽく喋っていたのですが彼女曰くオッサンの喋り方はかなり勉強したらしい。本当に自宅までデリヘルのお姉さんがやってきてしまいせっかくだから僕がお相手いたしましたよ。初めて見るデリヘル嬢の風格に圧倒された妹は中学を卒業したら絶対デリヘルやる！と宣言。結局デリヘルの姉さんに説得されて諦めましたがあのスレた感じが気に入ったようですね。デリヘルやホテヘルの上手い使い方ってあるのかしら？最初に大阪でデリヘルを教えてもらった先輩からはデリヘル嬢が来る前に部屋を掃除したりお風呂を沸かしておけと言われたけど。デリヘルって普通時間制だからその限られた時間を有効に生かすのが大事なんだよね。しかし掃除は大好きだし風呂も準備してから電話するからこれ以上やることもなさそう。後はデリヘルの女の子と楽しくやるトーク術とか？ボーナスを貯金したら出世できないぞ！と上司が酒の席で言ったことを本気にして去年のボーナスは残さず使いましたよ。まずは地元の後輩を連れてキャバクラへ出陣！こういうところで恩を売っておいたら後輩が出世した時にたかれそうだしね。キャバクラで一通り楽しんだら次はデリヘル！ボーナスで余裕あったから高級ホテルに泊まってホテヘルも上等な女の子をお願いしました。ボーナスは全て消えたけれど幸せいっぱい！これがお金を使うってことなんですね。風俗にお金を落とすとか女の子からすると理解できないでしょうね。まあ女性と男性とでは頭の構造からして違うしたぶん一生理解することはできないだろう。デリヘルの女の子によく説教するのですがどうもあまり聞いている様子がない。僕の話が難しいのか凄まじくつまらないかのどちらかですね。知ってましたか？人ってつまらない話を聞いているときって口を閉じているそうですよ。ちなみに興味があるときは口が半開きになっているんだとか！今日もアゲて行きましょう！とホストのお兄さんが言っていますがアゲアゲってどんな意味があるのでしょうか？ホストもバカじゃ務まらない商売ですし僕の頭脳をフル回転させて考えてみました。アゲ→ageつまり年齢ということ。いつまでも若くはないのだから年齢を意識しつつ一日一日を大切に充実させていきましょうと。まあきっとそういうニュアンスが含まれているんでしょうな。ホストの世界って広くて深いわぁ。田舎から東京にやって来た時はホストの求人を見てびっくりしましたよ。地方って金稼げるところがほとんどないからホストの基本給だけでもびっくりするくらいの金額だったり。しかしアルバイト先のオバチャンがホストクラブに通っていてホストはなるのは簡単だけど稼ぐのは難しいと教えてくれましたね。かっこよさげなホストですがあれで食えるようになるのは色々捨てないといけないものが多そうだ。歌舞伎町というとホストクラブのイメージが強いけれどメンズキャバレーも多いんですね。私の妹はこのメンキャバに行くために仕事をしていると言ってるほどのメンキャバ好き。料金体系がホストクラブとはちょっと違っているらしくやり方によってはホストよりもメンキャバで働いたほうが稼ぎが大きいとか。ホストもメンキャバも難しい仕事に変わりはないでしょうけどね。一本十万円くらいするお酒をポンポン開けさせるホストって小さな教祖って感じじゃないですか？まあお客さんがお金を沢山持っているとしても一本だけで僕の月収に相当するようなお酒ってどんだけだよ！トップクラスのホストになると男でも口説けそうな雰囲気があるから恐いね。しかしホストで成功できるくらいの人間だったら無理してホストやらないでも成功できるでしょ待っていては素敵な出会いなんてありえないこれが僕の人生の中で得た一つの答え。運命の人との出会いをもとめるべく大阪で評判の高いデリヘルやホテヘルをよく利用しています。もう何年も利用しているデリヘルでは僕はかなりの常連。エースとか呼ばれていますがどういう意味なのかな？恋愛では結婚を前提に考えているのでキャバクラの女の子を見る目も真剣ですよ！すごい女の子がいると会社の上司オススメのホテヘルを利用してみました。名前だけ上司から聞いていたので写真も見ないでホテヘルに電話。僕くらいデリヘルだとかホテヘルといった風俗を使い込んでいると写真なんて見ないんですよ。やってきてからのお楽しみというやつ？しばらくしてそのホテヘル嬢が現れたのですが噂通りのすごいホテヘル嬢でした！朝まで真剣勝負の連続で次の日は会社を休むことになったほどです。まさかあそこで赤甲羅を使われるとはなぁ。中学生の妹がイタズラで大阪のデリヘルに電話したことがある。鼻声でオッサンぽく喋っていたのですが彼女曰くオッサンの喋り方はかなり勉強したらしい。本当に自宅までデリヘルのお姉さんがやってきてしまいせっかくだから僕がお相手いたしましたよ。初めて見るデリヘル嬢の風格に圧倒された妹は中学を卒業したら絶対デリヘルやる！と宣言。結局デリヘルの姉さんに説得されて諦めましたがあのスレた感じが気に入ったようですね。デリヘルやホテヘルの上手い使い方ってあるのかしら？最初に大阪でデリヘルを教えてもらった先輩からはデリヘル嬢が来る前に部屋を掃除したりお風呂を沸かしておけと言われたけど。デリヘルって普通時間制だからその限られた時間を有効に生かすのが大事なんだよね。しかし掃除は大好きだし風呂も準備してから電話するからこれ以上やることもなさそう。後はデリヘルの女の子と楽しくやるトーク術とか？ボーナスを貯金したら出世できないぞ！と上司が酒の席で言ったことを本気にして去年のボーナスは残さず使いましたよ。まずは地元の後輩を連れてキャバクラへ出陣！こういうところで恩を売っておいたら後輩が出世した時にたかれそうだしね。キャバクラで一通り楽しんだら次はデリヘル！ボーナスで余裕あったから高級ホテルに泊まってホテヘルも上等な女の子をお願いしました。ボーナスは全て消えたけれど幸せいっぱい！これがお金を使うってことなんですね。風俗にお金を落とすとか女の子からすると理解できないでしょうね。まあ女性と男性とでは頭の構造からして違うしたぶん一生理解することはできないだろう。デリヘルの女の子によく説教するのですがどうもあまり聞いている様子がない。僕の話が難しいのか凄まじくつまらないかのどちらかですね。知ってましたか？人ってつまらない話を聞いているときって口を閉じているそうですよ。ちなみに興味があるときは口が半開きになっているんだとか！今日もアゲて行きましょう！とホストのお兄さんが言っていますがアゲアゲってどんな意味があるのでしょうか？ホストもバカじゃ務まらない商売ですし僕の頭脳をフル回転させて考えてみました。アゲ→ageつまり年齢ということ。いつまでも若くはないのだから年齢を意識しつつ一日一日を大切に充実させていきましょうと。まあきっとそういうニュアンスが含まれているんでしょうな。ホストの世界って広くて深いわぁ。田舎から東京にやって来た時はホストの求人を見てびっくりしましたよ。地方って金稼げるところがほとんどないからホストの基本給だけでもびっくりするくらいの金額だったり。しかしアルバイト先のオバチャンがホストクラブに通っていてホストはなるのは簡単だけど稼ぐのは難しいと教えてくれましたね。かっこよさげなホストですがあれで食えるようになるのは色々捨てないといけないものが多そうだ。歌舞伎町というとホストクラブのイメージが強いけれどメンズキャバレーも多いんですね。私の妹はこのメンキャバに行くために仕事をしていると言ってるほどのメンキャバ好き。料金体系がホストクラブとはちょっと違っているらしくやり方によってはホストよりもメンキャバで働いたほうが稼ぎが大きいとか。ホストもメンキャバも難しい仕事に変わりはないでしょうけどね。一本十万円くらいするお酒をポンポン開けさせるホストって小さな教祖って感じじゃないですか？まあお客さんがお金を沢山持っているとしても一本だけで僕の月収に相当するようなお酒ってどんだけだよ！トップクラスのホストになると男でも口説けそうな雰囲気があるから恐いね。しかしホストで成功できるくらいの人間だったら無理してホストやらないでも成功できるでしょ。,1,,仙台のキャバクラなら,http://xn--ncke2h5c6a5349avph.jp/,1,0,,,
,25,お墓を考える,,,お墓を変えようと思って考えたことお盆も近くなり秋には法事もあるので実家へ帰ったら親戚みんなでお墓を新しくする相談をすることになりました。  でもきっとおじさんたちはみんな呑んだくれて話は決まらないと思っています。  なのでいろいろと事前に調べてみました。そしたら今は横型とか縦型とかいろいろと形も自由みたいです。  しかも彫る文字も何でもいいみたいで「絆」とか掘ってあるお墓もありますね。  自由だからといって不吉な文字とかあまりにもふざけた文字はダメなんでしょうね。でも私はそんなことしようと思っていません。  だって先祖代々のものだから今お墓を変えたらこの先50年以上はそのままだと思うし。50年後と言うともう私もおばあちゃんでそのお墓に入るかもしれません。お墓をつくる部品はいろいろあります。 お墓のタイプもいろいろあります。最近ニュースで話題になったのが樹木葬というタイプ。正式にはお墓の形ではなくて埋葬方法ですよね。海へ散骨したりするのと同様森に埋葬して自然へ返すという考えみたいです。  それから永代供養墓。これはロッカータイプがありますよね。メリットは価格と駅から近い好立地な場所が多いことと  やっぱり先祖代々という日本古来の概念が少ないことかなと思います。私の実家はまだまだ田舎なので「お墓を守る」という考え方があるもんなぁ。掃除したりお寺さんにお勤めしていると亡くなった時に和尚さんが2人来たり戒名もいいやつ？をもらえたり。この前知ったのですが戒名って死後の世界での名前らしいです。亡くなってから49日はこの世とあの世をさまよっていてみんなのこと見てるみたいで。それが霊の状態らしいです。でも49日後に霊から仏様になるそうです。  で仏様になった時の呼び方が戒名というわけ。もちろんこれも土地とか宗派によって違うんだろうけどそう聞きました。  だから御佛前と御霊前を間違えるなって言われるんですね。そういえば埋葬のスタイルとして夫婦墓とか個人墓っていうのもあるらしいです。  夫婦でだけお墓に入りたいという考えもあれば死んでまで旦那と同じお墓に眠りたくないという考えもあるわけですね。  あと友達と入るのも流行っているそうですよ。友達は大切だけど友達と同じお墓に入りたいとは思わないなぁ。  だからと言って旦那と入りたいわけではなくて自分の母親とかの方に入りたいですね。  考え方が様々になってきてそのうち埋葬する習慣もなくなるんじゃないかと思ったりもしますが  埋葬は日本の法律なのでなかなかなくならないかな。そのまま埋める土葬になることは日本はなさそうですね。  でも昔は火葬じゃなくて土葬だったと聞きました。いつから火葬になったのかな。最近ふと死んだらどこへ行くのかなと考えることがあります。  本当に先に亡くなった親戚や知人に会えるのかなと。その人達は亡くなった年齢のままなのか年をとっているのか。  三途の川を渡るのか。イメージだと花畑みたいなふわふわした空間じゃないかなと思っています。  でもこれは誰にも分からないんでしょうね。亡くなった方から聞くことはできないし自分があの世へ行ってからは誰かに伝えることもできないし。 お墓を作る前にお葬式がありますが生前にお墓を買う方も多くいらっしゃるようです。目的は子供に迷惑をかけたくないとか好きなお墓にしたいとかいろいろみたいです。お墓は資産ではないのであんなに高価なのに固定資産税の対象ではありません。お墓を建てる土地を永代に渡って借りるという考え方みたいです。なので早めに買ってしまった方が良いですね。,1,,霊園の神奈川,http://www.marusan.com/,1,0,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
